"","run_id","stress","stable","block_no","block","trial_no","b1","b2","b3","b4","resp","advantageous","switch"
"408",17,"yes","yes","b11","1",8,-33,24,10,-6,1,0,1
"409",17,"yes","yes","b11","1",9,-29,22,1,-8,0,0,1
"410",17,"yes","yes","b11","1",10,-32,19,6,-6,2,1,1
"411",17,"yes","yes","b11","1",11,-26,19,3,2,2,1,0
"412",17,"yes","yes","b11","1",12,-37,21,0,7,2,1,0
"413",17,"yes","yes","b11","1",13,-23,21,-1,1,2,1,0
"414",17,"yes","yes","b11","1",14,-23,10,-8,2,2,1,0
"415",17,"yes","yes","b11","1",15,-27,18,5,12,3,0,1
"416",17,"yes","yes","b11","1",16,-19,20,-3,12,2,1,1
"417",17,"yes","yes","b11","1",17,-27,13,-11,1,2,1,0
"418",17,"yes","yes","b11","1",18,-27,10,3,-7,2,1,0
"419",17,"yes","yes","b11","1",19,-17,10,-3,-2,2,1,0
"420",17,"yes","yes","b11","1",20,-20,-4,-14,-7,2,1,0
"421",17,"yes","yes","b11","1",21,-28,8,-19,-9,3,0,1
"422",17,"yes","yes","b11","1",22,-28,2,-8,-1,4,0,1
"423",17,"yes","yes","b11","1",23,-27,-9,-10,-10,1,0,1
"424",17,"yes","yes","b11","1",24,-26,-11,-15,-12,2,1,1
"425",17,"yes","yes","b11","1",25,-14,-10,-5,-6,4,0,1
"426",17,"yes","yes","b11","1",26,-19,-14,-3,-6,4,0,0
"427",17,"yes","yes","b11","1",27,-15,-3,2,-9,4,0,0
"428",17,"yes","yes","b11","1",28,-11,-5,1,-2,4,0,0
"429",17,"yes","yes","b11","1",29,-14,-5,1,-6,4,0,0
"430",17,"yes","yes","b11","1",30,-21,-9,1,-1,4,0,0
"431",17,"yes","yes","b11","1",31,-18,1,-7,1,4,0,0
"432",17,"yes","yes","b11","1",32,-19,5,-1,-4,4,0,0
"433",17,"yes","yes","b11","1",33,-25,0,-13,8,4,1,0
"434",17,"yes","yes","b11","1",34,-26,7,-22,13,1,0,1
"435",17,"yes","yes","b11","1",35,-20,-1,-14,19,2,0,1
"436",17,"yes","yes","b11","1",36,-18,4,-15,19,3,0,1
"437",17,"yes","yes","b11","1",37,-23,14,-12,16,2,0,1
"438",17,"yes","yes","b11","1",38,-3,0,-3,11,3,0,1
"439",17,"yes","yes","b11","1",39,-18,6,-17,8,4,1,1
"440",17,"yes","yes","b11","1",40,-18,5,-16,11,4,1,0
"441",17,"yes","yes","b11","1",41,-21,-2,-15,13,4,1,0
"442",17,"yes","yes","b11","1",42,-20,2,-19,1,4,0,0
"443",17,"yes","yes","b11","1",43,-14,16,-25,-3,4,0,0
"444",17,"yes","yes","b11","1",44,-20,6,-29,-14,2,1,1
"445",17,"yes","yes","b11","1",45,-20,4,-20,-14,2,1,0
"446",17,"yes","yes","b11","1",46,-19,6,-25,1,3,0,1
"447",17,"yes","yes","b11","1",47,-3,-1,-22,-1,2,1,1
"448",17,"yes","yes","b11","1",48,-14,14,-20,4,4,0,1
"449",17,"yes","yes","b11","1",49,-3,-4,-23,11,4,1,0
"450",17,"yes","yes","b11","1",50,-8,-3,-24,12,4,1,0
"451",17,"no","yes","b12","2",1,-15,8,36,-28,2,0,NA
"452",17,"no","yes","b12","2",2,-9,6,32,-31,2,0,0
"453",17,"no","yes","b12","2",3,-8,5,28,-36,2,0,0
"454",17,"no","yes","b12","2",4,-10,19,29,-47,2,0,0
"455",17,"no","yes","b12","2",5,-18,14,19,-42,2,0,0
"456",17,"no","yes","b12","2",6,-19,6,21,-47,2,0,0
"457",17,"no","yes","b12","2",7,-16,6,12,-33,2,0,0
"458",17,"no","yes","b12","2",8,-16,9,24,-40,2,0,0
"459",17,"no","yes","b12","2",9,-12,4,10,-44,2,0,0
"460",17,"no","yes","b12","2",10,-13,12,17,-39,2,0,0
"461",17,"no","yes","b12","2",11,-17,7,18,-41,2,0,0
"462",17,"no","yes","b12","2",12,-23,12,20,-29,2,0,0
"463",17,"no","yes","b12","2",13,-19,8,18,-19,2,0,0
"464",17,"no","yes","b12","2",14,-32,11,7,-37,2,1,0
"465",17,"no","yes","b12","2",15,-18,2,11,-35,2,0,0
"466",17,"no","yes","b12","2",16,-26,5,1,-36,2,1,0
"467",17,"no","yes","b12","2",17,-29,5,16,-28,2,0,0
"468",17,"no","yes","b12","2",18,-25,6,13,-31,2,0,0
"469",17,"no","yes","b12","2",19,-19,5,9,-30,2,0,0
"470",17,"no","yes","b12","2",20,-22,4,22,-26,2,0,0
"471",17,"no","yes","b12","2",21,-25,2,14,-28,2,0,0
"472",17,"no","yes","b12","2",22,-22,0,23,-35,2,0,0
"473",17,"no","yes","b12","2",23,-27,-2,24,-20,2,0,0
"474",17,"no","yes","b12","2",24,-29,1,9,-22,2,0,0
"475",17,"no","yes","b12","2",25,-36,1,10,-27,2,0,0
"476",17,"no","yes","b12","2",26,-35,6,12,-25,2,0,0
"477",17,"no","yes","b12","2",27,-38,16,7,-26,2,1,0
"478",17,"no","yes","b12","2",28,-38,18,-1,-16,0,0,1
"479",17,"no","yes","b12","2",29,-41,9,-5,-17,2,1,1
"480",17,"no","yes","b12","2",30,-45,22,-13,-14,2,1,0
"481",17,"no","yes","b12","2",31,-47,18,-19,-13,2,1,0
"482",17,"no","yes","b12","2",32,-34,22,-18,-12,2,1,0
"483",17,"no","yes","b12","2",33,-31,17,-23,-15,2,1,0
"484",17,"no","yes","b12","2",34,-36,14,-22,-2,2,1,0
"485",17,"no","yes","b12","2",35,-29,19,-18,-1,2,1,0
"486",17,"no","yes","b12","2",36,-27,8,-18,-12,2,1,0
"487",17,"no","yes","b12","2",37,-32,3,-28,-8,2,1,0
"488",17,"no","yes","b12","2",38,-38,6,-30,-9,2,1,0
"489",17,"no","yes","b12","2",39,-42,10,-20,-8,2,1,0
"490",17,"no","yes","b12","2",40,-47,16,-21,-2,2,1,0
"491",17,"no","yes","b12","2",41,-43,12,-17,-4,2,1,0
"492",17,"no","yes","b12","2",42,-62,2,-17,-12,2,1,0
"493",17,"no","yes","b12","2",43,-44,-2,-14,-10,2,1,0
"494",17,"no","yes","b12","2",44,-57,-1,-18,-23,2,1,0
"495",17,"no","yes","b12","2",45,-51,-11,-19,-12,2,1,0
"496",17,"no","yes","b12","2",46,-48,-5,-18,-10,2,1,0
"497",17,"no","yes","b12","2",47,-47,-19,-24,-2,1,0,1
"498",17,"no","yes","b12","2",48,-31,-16,-22,1,2,0,1
"499",17,"no","yes","b12","2",49,-43,-24,-21,-3,2,0,0
"500",17,"no","yes","b12","2",50,-47,-18,-25,-5,3,0,1
"501",17,"yes","no","b04","3",1,13,44,-10,-21,1,0,NA
"502",17,"yes","no","b04","3",2,11,26,11,-14,1,0,0
"503",17,"yes","no","b04","3",3,2,20,0,0,1,0,0
"504",17,"yes","no","b04","3",4,14,-4,3,-22,1,1,0
"505",17,"yes","no","b04","3",5,20,9,21,-46,1,0,0
"506",17,"yes","no","b04","3",6,35,26,50,-66,1,0,0
"507",17,"yes","no","b04","3",7,26,7,40,-80,1,0,0
"508",17,"yes","no","b04","3",8,11,14,34,-80,1,0,0
"509",17,"yes","no","b04","3",9,27,5,52,-80,1,0,0
"510",17,"yes","no","b04","3",10,35,23,46,-80,1,0,0
"511",17,"yes","no","b04","3",11,31,2,2,-57,1,1,0
"512",17,"yes","no","b04","3",12,38,24,-16,-80,1,1,0
"513",17,"yes","no","b04","3",13,37,37,10,-76,1,1,0
"514",17,"yes","no","b04","3",14,34,45,-3,-53,1,0,0
"515",17,"yes","no","b04","3",15,35,73,-18,-51,1,0,0
"516",17,"yes","no","b04","3",16,34,29,-7,-59,1,1,0
"517",17,"yes","no","b04","3",17,37,23,-26,-69,1,1,0
"518",17,"yes","no","b04","3",18,42,7,-33,-53,1,1,0
"519",17,"yes","no","b04","3",19,27,-18,-57,-40,1,1,0
"520",17,"yes","no","b04","3",20,57,-5,-66,-15,1,1,0
"521",17,"yes","no","b04","3",21,56,7,-80,-22,1,1,0
"522",17,"yes","no","b04","3",22,69,13,-74,-56,1,1,0
"523",17,"yes","no","b04","3",23,80,-1,-48,-64,1,1,0
"524",17,"yes","no","b04","3",24,58,-3,-56,-80,1,1,0
"525",17,"yes","no","b04","3",25,44,39,-15,-80,1,1,0
"526",17,"yes","no","b04","3",26,53,-8,-29,-80,1,1,0
"527",17,"yes","no","b04","3",27,26,-27,-26,-50,1,1,0
"528",17,"yes","no","b04","3",28,19,-32,-16,-50,1,1,0
"529",17,"yes","no","b04","3",29,31,-24,-2,-59,1,1,0
"530",17,"yes","no","b04","3",30,21,-7,4,-79,1,1,0
"531",17,"yes","no","b04","3",31,6,-3,36,-78,1,0,0
"532",17,"yes","no","b04","3",32,-13,2,30,-66,1,0,0
"533",17,"yes","no","b04","3",33,18,-16,28,-56,1,0,0
"534",17,"yes","no","b04","3",34,-19,-17,30,-80,1,0,0
"535",17,"yes","no","b04","3",35,-45,-5,48,-67,1,0,0
"536",17,"yes","no","b04","3",36,-35,0,46,-33,1,0,0
"537",17,"yes","no","b04","3",37,-27,-6,77,-2,1,0,0
"538",17,"yes","no","b04","3",38,-30,3,80,14,1,0,0
"539",17,"yes","no","b04","3",39,-18,-12,47,20,1,0,0
"540",17,"yes","no","b04","3",40,-41,-36,70,48,1,0,0
"541",17,"yes","no","b04","3",41,-14,-47,67,57,1,0,0
"542",17,"yes","no","b04","3",42,-25,-45,42,74,2,0,1
"543",17,"yes","no","b04","3",43,-48,-25,23,39,1,0,1
"544",17,"yes","no","b04","3",44,-61,-52,17,27,1,0,0
"545",17,"yes","no","b04","3",45,-75,-52,16,30,4,1,1
"546",17,"yes","no","b04","3",46,-48,-56,5,21,4,1,0
"547",17,"yes","no","b04","3",47,-51,-65,23,19,4,0,0
"548",17,"yes","no","b04","3",48,-76,-80,-1,24,4,1,0
"549",17,"yes","no","b04","3",49,-52,-59,19,30,4,1,0
"550",17,"yes","no","b04","3",50,-60,-31,34,27,4,0,0
"551",17,"no","no","b01","4",1,14,25,-25,26,2,0,NA
"552",17,"no","no","b01","4",2,25,1,-1,48,2,0,0
"553",17,"no","no","b01","4",3,20,11,-13,48,2,0,0
"554",17,"no","no","b01","4",4,16,12,-23,67,2,0,0
"555",17,"no","no","b01","4",5,21,2,-28,62,2,0,0
"556",17,"no","no","b01","4",6,33,9,-15,80,2,0,0
"557",17,"no","no","b01","4",7,24,-3,-11,58,2,0,0
"558",17,"no","no","b01","4",8,21,-45,8,52,2,0,0
"559",17,"no","no","b01","4",9,4,-37,17,80,1,0,1
"560",17,"no","no","b01","4",10,5,-19,36,49,1,0,0
"561",17,"no","no","b01","4",11,16,14,57,53,1,0,0
"562",17,"no","no","b01","4",12,29,13,44,80,1,0,0
"563",17,"no","no","b01","4",13,27,-4,43,72,1,0,0
"564",17,"no","no","b01","4",14,44,-9,48,75,1,0,0
"565",17,"no","no","b01","4",15,20,-19,73,72,1,0,0
"566",17,"no","no","b01","4",16,-16,-16,57,55,1,0,0
"567",17,"no","no","b01","4",17,-18,-5,65,59,2,0,1
"568",17,"no","no","b01","4",18,-20,15,61,65,4,1,1
"569",17,"no","no","b01","4",19,-15,6,80,63,4,0,0
"570",17,"no","no","b01","4",20,-11,-43,73,24,4,0,0
"571",17,"no","no","b01","4",21,-44,-29,57,36,4,0,0
"572",17,"no","no","b01","4",22,-27,-21,68,33,4,0,0
"573",17,"no","no","b01","4",23,-24,-17,61,51,4,0,0
"574",17,"no","no","b01","4",24,-20,4,41,20,4,0,0
"575",17,"no","no","b01","4",25,-16,6,29,10,0,0,1
"576",17,"no","no","b01","4",26,-38,27,48,-3,4,0,1
"577",17,"no","no","b01","4",27,-39,23,69,-4,3,1,1
"578",17,"no","no","b01","4",28,-23,58,66,-7,3,1,0
"579",17,"no","no","b01","4",29,-21,20,34,-16,3,1,0
"580",17,"no","no","b01","4",30,-21,26,50,0,3,1,0
"581",17,"no","no","b01","4",31,-28,37,35,-12,3,0,0
"582",17,"no","no","b01","4",32,-44,36,25,-8,3,0,0
"583",17,"no","no","b01","4",33,-43,22,30,-21,3,1,0
"584",17,"no","no","b01","4",34,-58,16,18,-30,3,1,0
"585",17,"no","no","b01","4",35,-67,0,43,-27,3,1,0
"586",17,"no","no","b01","4",36,-63,-1,36,-18,3,1,0
"587",17,"no","no","b01","4",37,-44,-8,16,-5,3,1,0
"588",17,"no","no","b01","4",38,-52,-37,14,11,3,1,0
"589",17,"no","no","b01","4",39,-73,-28,-26,42,3,0,0
"590",17,"no","no","b01","4",40,-63,-47,-14,34,2,0,1
"591",17,"no","no","b01","4",41,-62,-40,5,56,0,0,1
"592",17,"no","no","b01","4",42,-51,-12,13,70,1,0,1
"593",17,"no","no","b01","4",43,-21,-7,3,48,4,1,1
"594",17,"no","no","b01","4",44,-4,-25,2,39,4,1,0
"595",17,"no","no","b01","4",45,19,-20,30,48,4,1,0
"596",17,"no","no","b01","4",46,16,-16,31,41,4,1,0
"597",17,"no","no","b01","4",47,35,15,21,31,4,0,0
"598",17,"no","no","b01","4",48,39,17,18,23,4,0,0
"599",17,"no","no","b01","4",49,18,5,28,6,4,0,0
"600",17,"no","no","b01","4",50,10,-9,43,10,4,0,0
"601",28,"yes","no","b03","1",1,-26,37,-20,27,4,0,NA
"602",28,"yes","no","b03","1",2,-14,54,-33,41,4,0,0
"603",28,"yes","no","b03","1",3,-25,40,-43,45,4,1,0
"604",28,"yes","no","b03","1",4,-7,33,-76,47,3,0,1
"605",28,"yes","no","b03","1",5,23,11,-73,32,3,0,0
"606",28,"yes","no","b03","1",6,14,3,-68,16,2,0,1
"607",28,"yes","no","b03","1",7,14,7,-64,39,1,0,1
"608",28,"yes","no","b03","1",8,38,-4,-58,32,4,0,1
"609",28,"yes","no","b03","1",9,32,-21,-46,17,4,0,0
"610",28,"yes","no","b03","1",10,42,-14,-9,7,1,1,1
"611",28,"yes","no","b03","1",11,55,-25,-31,16,4,0,1
"612",28,"yes","no","b03","1",12,70,-24,-43,16,1,1,1
"613",28,"yes","no","b03","1",13,53,-38,-21,10,3,0,1
"614",28,"yes","no","b03","1",14,30,-13,10,-18,1,1,1
"615",28,"yes","no","b03","1",15,22,7,21,5,2,0,1
"616",28,"yes","no","b03","1",16,17,12,-2,3,4,0,1
"617",28,"yes","no","b03","1",17,25,1,-38,-3,1,1,1
"618",28,"yes","no","b03","1",18,20,2,-43,-12,1,1,0
"619",28,"yes","no","b03","1",19,23,20,-67,-7,1,1,0
"620",28,"yes","no","b03","1",20,14,35,-71,-4,1,0,0
"621",28,"yes","no","b03","1",21,31,42,-76,11,1,0,0
"622",28,"yes","no","b03","1",22,0,34,-67,9,1,0,0
"623",28,"yes","no","b03","1",23,6,19,-75,52,4,1,1
"624",28,"yes","no","b03","1",24,1,17,-57,51,4,1,0
"625",28,"yes","no","b03","1",25,-7,29,-57,26,4,0,0
"626",28,"yes","no","b03","1",26,-11,9,-60,20,4,1,0
"627",28,"yes","no","b03","1",27,-12,-34,-71,3,4,1,0
"628",28,"yes","no","b03","1",28,-30,-39,-75,16,2,0,1
"629",28,"yes","no","b03","1",29,-12,-26,-52,28,1,0,1
"630",28,"yes","no","b03","1",30,-27,-42,-57,27,3,0,1
"631",28,"yes","no","b03","1",31,-40,-14,-54,39,4,1,1
"632",28,"yes","no","b03","1",32,-57,-1,-17,64,4,1,0
"633",28,"yes","no","b03","1",33,-64,21,-10,33,4,1,0
"634",28,"yes","no","b03","1",34,-51,3,17,51,4,1,0
"635",28,"yes","no","b03","1",35,-70,41,-1,45,4,1,0
"636",28,"yes","no","b03","1",36,-51,40,23,17,4,0,0
"637",28,"yes","no","b03","1",37,-45,52,3,20,1,0,1
"638",28,"yes","no","b03","1",38,-15,50,24,-2,4,0,1
"639",28,"yes","no","b03","1",39,-11,26,24,15,2,1,1
"640",28,"yes","no","b03","1",40,-3,23,27,21,2,0,0
"641",28,"yes","no","b03","1",41,10,15,40,11,1,0,1
"642",28,"yes","no","b03","1",42,32,3,36,-10,1,0,0
"643",28,"yes","no","b03","1",43,40,22,35,-1,1,1,0
"644",28,"yes","no","b03","1",44,55,-16,25,33,1,1,0
"645",28,"yes","no","b03","1",45,39,-19,21,66,1,0,0
"646",28,"yes","no","b03","1",46,-7,-15,4,66,1,0,0
"647",28,"yes","no","b03","1",47,-25,-3,13,70,1,0,0
"648",28,"yes","no","b03","1",48,-27,5,10,61,2,0,1
"649",28,"yes","no","b03","1",49,-13,13,10,69,2,0,0
"650",28,"yes","no","b03","1",50,-4,7,49,80,2,0,0
"651",28,"no","no","b01","2",1,25,14,26,-25,4,0,NA
"652",28,"no","no","b01","2",2,1,25,48,-1,1,0,1
"653",28,"no","no","b01","2",3,11,20,48,-13,2,0,1
"654",28,"no","no","b01","2",4,12,16,67,-23,3,1,1
"655",28,"no","no","b01","2",5,2,21,62,-28,3,1,0
"656",28,"no","no","b01","2",6,9,33,80,-15,3,1,0
"657",28,"no","no","b01","2",7,-3,24,58,-11,3,1,0
"658",28,"no","no","b01","2",8,-45,21,52,8,3,1,0
"659",28,"no","no","b01","2",9,-37,4,80,17,3,1,0
"660",28,"no","no","b01","2",10,-19,5,49,36,3,1,0
"661",28,"no","no","b01","2",11,14,16,53,57,4,1,1
"662",28,"no","no","b01","2",12,13,29,80,44,4,0,0
"663",28,"no","no","b01","2",13,-4,27,72,43,4,0,0
"664",28,"no","no","b01","2",14,-9,44,75,48,4,0,0
"665",28,"no","no","b01","2",15,-19,20,72,73,4,1,0
"666",28,"no","no","b01","2",16,-16,-16,55,57,4,1,0
"667",28,"no","no","b01","2",17,-5,-18,59,65,4,1,0
"668",28,"no","no","b01","2",18,15,-20,65,61,4,0,0
"669",28,"no","no","b01","2",19,6,-15,63,80,4,1,0
"670",28,"no","no","b01","2",20,-43,-11,24,73,4,1,0
"671",28,"no","no","b01","2",21,-29,-44,36,57,4,1,0
"672",28,"no","no","b01","2",22,-21,-27,33,68,4,1,0
"673",28,"no","no","b01","2",23,-17,-24,51,61,4,1,0
"674",28,"no","no","b01","2",24,4,-20,20,41,4,1,0
"675",28,"no","no","b01","2",25,6,-16,10,29,4,1,0
"676",28,"no","no","b01","2",26,27,-38,-3,48,4,1,0
"677",28,"no","no","b01","2",27,23,-39,-4,69,4,1,0
"678",28,"no","no","b01","2",28,58,-23,-7,66,4,1,0
"679",28,"no","no","b01","2",29,20,-21,-16,34,4,1,0
"680",28,"no","no","b01","2",30,26,-21,0,50,4,1,0
"681",28,"no","no","b01","2",31,37,-28,-12,35,1,1,1
"682",28,"no","no","b01","2",32,36,-44,-8,25,1,1,0
"683",28,"no","no","b01","2",33,22,-43,-21,30,1,0,0
"684",28,"no","no","b01","2",34,16,-58,-30,18,1,0,0
"685",28,"no","no","b01","2",35,0,-67,-27,43,1,0,0
"686",28,"no","no","b01","2",36,-1,-63,-18,36,4,1,1
"687",28,"no","no","b01","2",37,-8,-44,-5,16,4,1,0
"688",28,"no","no","b01","2",38,-37,-52,11,14,4,1,0
"689",28,"no","no","b01","2",39,-28,-73,42,-26,4,0,0
"690",28,"no","no","b01","2",40,-47,-63,34,-14,2,0,1
"691",28,"no","no","b01","2",41,-40,-62,56,5,4,0,1
"692",28,"no","no","b01","2",42,-12,-51,70,13,4,0,0
"693",28,"no","no","b01","2",43,-7,-21,48,3,4,0,0
"694",28,"no","no","b01","2",44,-25,-4,39,2,4,0,0
"695",28,"no","no","b01","2",45,-20,19,48,30,4,0,0
"696",28,"no","no","b01","2",46,-16,16,41,31,4,0,0
"697",28,"no","no","b01","2",47,15,35,31,21,4,0,0
"698",28,"no","no","b01","2",48,17,39,23,18,4,0,0
"699",28,"no","no","b01","2",49,5,18,6,28,4,1,0
"700",28,"no","no","b01","2",50,-9,10,10,43,4,1,0
"701",28,"yes","yes","b11","3",1,-42,10,-10,32,4,1,NA
"702",28,"yes","yes","b11","3",2,-35,14,-8,27,4,1,0
"703",28,"yes","yes","b11","3",3,-34,4,-4,25,4,1,0
"704",28,"yes","yes","b11","3",4,-37,2,-15,19,4,1,0
"705",28,"yes","yes","b11","3",5,-32,6,-14,17,0,0,1
"706",28,"yes","yes","b11","3",6,-33,15,-11,19,4,1,1
"707",28,"yes","yes","b11","3",7,-36,6,0,20,4,1,0
"708",28,"yes","yes","b11","3",8,-33,10,-6,24,4,1,0
"709",28,"yes","yes","b11","3",9,-29,1,-8,22,4,1,0
"710",28,"yes","yes","b11","3",10,-32,6,-6,19,0,0,1
"711",28,"yes","yes","b11","3",11,-26,3,2,19,4,1,1
"712",28,"yes","yes","b11","3",12,-37,0,7,21,4,1,0
"713",28,"yes","yes","b11","3",13,-23,-1,1,21,4,1,0
"714",28,"yes","yes","b11","3",14,-23,-8,2,10,4,1,0
"715",28,"yes","yes","b11","3",15,-27,5,12,18,1,0,1
"716",28,"yes","yes","b11","3",16,-19,-3,12,20,2,0,1
"717",28,"yes","yes","b11","3",17,-27,-11,1,13,4,1,1
"718",28,"yes","yes","b11","3",18,-27,3,-7,10,4,1,0
"719",28,"yes","yes","b11","3",19,-17,-3,-2,10,3,0,1
"720",28,"yes","yes","b11","3",20,-20,-14,-7,-4,4,1,1
"721",28,"yes","yes","b11","3",21,-28,-19,-9,8,4,1,0
"722",28,"yes","yes","b11","3",22,-28,-8,-1,2,1,0,1
"723",28,"yes","yes","b11","3",23,-27,-10,-10,-9,2,0,1
"724",28,"yes","yes","b11","3",24,-26,-15,-12,-11,3,0,1
"725",28,"yes","yes","b11","3",25,-14,-5,-6,-10,4,0,1
"726",28,"yes","yes","b11","3",26,-19,-3,-6,-14,4,0,0
"727",28,"yes","yes","b11","3",27,-15,2,-9,-3,4,0,0
"728",28,"yes","yes","b11","3",28,-11,1,-2,-5,4,0,0
"729",28,"yes","yes","b11","3",29,-14,1,-6,-5,4,0,0
"730",28,"yes","yes","b11","3",30,-21,1,-1,-9,4,0,0
"731",28,"yes","yes","b11","3",31,-18,-7,1,1,4,0,0
"732",28,"yes","yes","b11","3",32,-19,-1,-4,5,2,0,1
"733",28,"yes","yes","b11","3",33,-25,-13,8,0,1,0,1
"734",28,"yes","yes","b11","3",34,-26,-22,13,7,3,1,1
"735",28,"yes","yes","b11","3",35,-20,-14,19,-1,3,1,0
"736",28,"yes","yes","b11","3",36,-18,-15,19,4,3,1,0
"737",28,"yes","yes","b11","3",37,-23,-12,16,14,3,1,0
"738",28,"yes","yes","b11","3",38,-3,-3,11,0,3,1,0
"739",28,"yes","yes","b11","3",39,-18,-17,8,6,3,1,0
"740",28,"yes","yes","b11","3",40,-18,-16,11,5,3,1,0
"741",28,"yes","yes","b11","3",41,-21,-15,13,-2,3,1,0
"742",28,"yes","yes","b11","3",42,-20,-19,1,2,3,0,0
"743",28,"yes","yes","b11","3",43,-14,-25,-3,16,3,0,0
"744",28,"yes","yes","b11","3",44,-20,-29,-14,6,4,1,1
"745",28,"yes","yes","b11","3",45,-20,-20,-14,4,4,1,0
"746",28,"yes","yes","b11","3",46,-19,-25,1,6,4,1,0
"747",28,"yes","yes","b11","3",47,-3,-22,-1,-1,4,0,0
"748",28,"yes","yes","b11","3",48,-14,-20,4,14,1,0,1
"749",28,"yes","yes","b11","3",49,-3,-23,11,-4,2,0,1
"750",28,"yes","yes","b11","3",50,-8,-24,12,-3,3,1,1
"751",28,"no","yes","b13","4",1,-38,11,31,-4,4,0,NA
"752",28,"no","yes","b13","4",2,-33,2,33,-9,4,0,0
"753",28,"no","yes","b13","4",3,-36,-3,27,-13,3,1,1
"754",28,"no","yes","b13","4",4,-34,-13,40,0,3,1,0
"755",28,"no","yes","b13","4",5,-31,-12,40,-9,3,1,0
"756",28,"no","yes","b13","4",6,-35,-17,32,-2,3,1,0
"757",28,"no","yes","b13","4",7,-31,-23,34,-9,3,1,0
"758",28,"no","yes","b13","4",8,-34,-22,33,-2,3,1,0
"759",28,"no","yes","b13","4",9,-40,-31,29,-14,3,1,0
"760",28,"no","yes","b13","4",10,-35,-20,25,-11,3,1,0
"761",28,"no","yes","b13","4",11,-39,-32,24,-11,3,1,0
"762",28,"no","yes","b13","4",12,-31,-29,17,-10,3,1,0
"763",28,"no","yes","b13","4",13,-29,-30,10,-5,3,1,0
"764",28,"no","yes","b13","4",14,-37,-29,-1,-9,3,1,0
"765",28,"no","yes","b13","4",15,-33,-19,1,-9,2,0,1
"766",28,"no","yes","b13","4",16,-31,-16,13,-11,1,0,1
"767",28,"no","yes","b13","4",17,-29,-22,5,5,4,0,1
"768",28,"no","yes","b13","4",18,-26,-23,-1,-3,4,0,0
"769",28,"no","yes","b13","4",19,-37,-22,-9,6,3,0,1
"770",28,"no","yes","b13","4",20,-24,-20,-2,0,4,1,1
"771",28,"no","yes","b13","4",21,-39,-18,-6,1,4,1,0
"772",28,"no","yes","b13","4",22,-38,-6,-17,-1,4,1,0
"773",28,"no","yes","b13","4",23,-38,-9,-16,-3,4,1,0
"774",28,"no","yes","b13","4",24,-33,0,-11,-2,4,0,0
"775",28,"no","yes","b13","4",25,-26,6,-19,-5,3,0,1
"776",28,"no","yes","b13","4",26,-34,5,-26,-3,2,1,1
"777",28,"no","yes","b13","4",27,-29,-9,-31,10,2,0,0
"778",28,"no","yes","b13","4",28,-26,-11,-29,16,1,0,1
"779",28,"no","yes","b13","4",29,-21,-9,-19,15,4,1,1
"780",28,"no","yes","b13","4",30,-22,-9,-18,4,4,1,0
"781",28,"no","yes","b13","4",31,-22,-7,-11,5,4,1,0
"782",28,"no","yes","b13","4",32,-27,-9,-15,12,4,1,0
"783",28,"no","yes","b13","4",33,-32,-4,-18,10,4,1,0
"784",28,"no","yes","b13","4",34,-18,-5,-19,17,4,1,0
"785",28,"no","yes","b13","4",35,-23,4,-17,14,0,0,1
"786",28,"no","yes","b13","4",36,-22,3,-21,1,4,0,1
"787",28,"no","yes","b13","4",37,-25,21,-15,2,4,0,0
"788",28,"no","yes","b13","4",38,-19,3,-18,18,4,1,0
"789",28,"no","yes","b13","4",39,-26,4,-21,14,4,1,0
"790",28,"no","yes","b13","4",40,-24,13,-19,-2,4,0,0
"791",28,"no","yes","b13","4",41,-21,3,-15,3,4,0,0
"792",28,"no","yes","b13","4",42,-19,9,-6,-5,4,0,0
"793",28,"no","yes","b13","4",43,-17,9,-19,-6,3,0,1
"794",28,"no","yes","b13","4",44,-7,12,-31,-4,3,0,0
"795",28,"no","yes","b13","4",45,-8,12,-30,7,2,1,1
"796",28,"no","yes","b13","4",46,-15,20,-30,-3,2,1,0
"797",28,"no","yes","b13","4",47,-23,13,-29,-10,2,1,0
"798",28,"no","yes","b13","4",48,-15,6,-23,-2,2,1,0
"799",28,"no","yes","b13","4",49,-18,3,-27,-8,2,1,0
"800",28,"no","yes","b13","4",50,-13,9,-26,-1,2,1,0
"801",29,"yes","yes","b14","1",1,-32,22,8,-19,1,0,NA
"802",29,"yes","yes","b14","1",2,-25,27,9,-13,2,1,1
"803",29,"yes","yes","b14","1",3,-31,34,7,-19,3,0,1
"804",29,"yes","yes","b14","1",4,-26,48,16,-25,4,0,1
"805",29,"yes","yes","b14","1",5,-30,34,21,-13,3,0,1
"806",29,"yes","yes","b14","1",6,-21,35,15,-20,2,1,1
"807",29,"yes","yes","b14","1",7,-13,34,22,-12,2,1,0
"808",29,"yes","yes","b14","1",8,-25,33,19,-8,2,1,0
"809",29,"yes","yes","b14","1",9,-18,36,15,-4,2,1,0
"810",29,"yes","yes","b14","1",10,-15,29,18,-24,2,1,0
"811",29,"yes","yes","b14","1",11,-13,29,18,-13,1,0,1
"812",29,"yes","yes","b14","1",12,-3,32,9,-20,2,1,1
"813",29,"yes","yes","b14","1",13,-6,37,20,-23,2,1,0
"814",29,"yes","yes","b14","1",14,-4,32,9,-10,2,1,0
"815",29,"yes","yes","b14","1",15,-14,32,15,-19,2,1,0
